bigg_reaction_id	bigg_reaction_name	bigg_reaction_string
PLDAGAT_OLE_EPA_DHA_PE_13_c	Phospholipid: diacylglycerol acyltransferase (18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	12dgr1819Z205n3_c + pe1819Z226n3_c <-> 1agpe181_c + tag1819Z205n3226n3_c
PLDAGAT_OLE_EPA_DHA_PE_14_c	Phospholipid: diacylglycerol acyltransferase (18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	12dgr1819Z205n3_c + pe205n3226n3_c <-> 1agpe205_c + tag1819Z205n3226n3_c
PLDAGAT_OLE_EPA_DHA_PE_16_c	Phospholipid: diacylglycerol acyltransferase (18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	12dgr1819Z205n3_c + pe182n6226n3_c <-> 1agpe182_c + tag1819Z205n3226n3_c
PLDAGAT_HDE_PALM_LNA_PC_1_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/16:0/18:2(9Z,12Z))	12dgr1619Z160_c + pc140182n6_c <-> 1agpc140_c + tag1619Z160182n6_c
PLDAGAT_HDE_PALM_LNA_PC_7_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/16:0/18:2(9Z,12Z))	12dgr1619Z160_c + pc205n3182n6_c <-> 1agpc205_c + tag1619Z160182n6_c
PLDAGAT_HDE_PALM_LNA_PC_8_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/16:0/18:2(9Z,12Z))	12dgr1619Z160_c + pc226n3182n6_c <-> 1agpc226_c + tag1619Z160182n6_c
PLDAGAT_HDE_PALM_LNA_PE_9_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/16:0/18:2(9Z,12Z))	12dgr1619Z160_c + pe140182n6_c <-> 1agpe140_c + tag1619Z160182n6_c
PLDAGAT_HDE_PALM_LNA_PE_10_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/16:0/18:2(9Z,12Z))	12dgr1619Z160_c + pe160182n6_c <-> 1agpe160_c + tag1619Z160182n6_c
PLDAGAT_HDE_PALM_LNA_PE_12_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/16:0/18:2(9Z,12Z))	12dgr1619Z160_c + pe180182n6_c <-> 1agpe180_c + tag1619Z160182n6_c
PLDAGAT_HDE_PALM_LNA_PE_13_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/16:0/18:2(9Z,12Z))	12dgr1619Z160_c + pe182_9_12_c <-> 1agpe182_c + tag1619Z160182n6_c
PLDAGAT_HDE_PALM_LNA_PE_15_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/16:0/18:2(9Z,12Z))	12dgr1619Z160_c + pe205n3182n6_c <-> 1agpe205_c + tag1619Z160182n6_c
PLDAGAT_MYRS_EPA_ARA_PC_1_c	Phospholipid: diacylglycerol acyltransferase (14:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))	12dgr140205n3_c + pc140204n6_c <-> 1agpc140_c + tag140205n3204n6_c
PLDAGAT_MYRS_EPA_ARA_PC_2_c	Phospholipid: diacylglycerol acyltransferase (14:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))	12dgr140205n3_c + pc160204n6_c <-> 1agpc160_c + tag140205n3204n6_c
PLDAGAT_MYRS_EPA_ARA_PC_4_c	Phospholipid: diacylglycerol acyltransferase (14:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))	12dgr140205n3_c + pc180204n6_c <-> 1agpc180_c + tag140205n3204n6_c
PLDAGAT_MYRS_EPA_ARA_PC_5_c	Phospholipid: diacylglycerol acyltransferase (14:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))	12dgr140205n3_c + pc182n6204n6_c <-> 1agpc182_c + tag140205n3204n6_c
PLDAGAT_MYRS_EPA_ARA_PC_6_c	Phospholipid: diacylglycerol acyltransferase (14:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))	12dgr140205n3_c + pc1819Z204n6_c <-> 1agpc181_c + tag140205n3204n6_c
PLDAGAT_MYRS_EPA_ARA_PC_7_c	Phospholipid: diacylglycerol acyltransferase (14:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))	12dgr140205n3_c + pc205n3204n6_c <-> 1agpc205_c + tag140205n3204n6_c
PLDAGAT_MYRS_EPA_ARA_PC_8_c	Phospholipid: diacylglycerol acyltransferase (14:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))	12dgr140205n3_c + pc226n3204n6_c <-> 1agpc226_c + tag140205n3204n6_c
PLDAGAT_MYRS_EPA_ARA_PE_9_c	Phospholipid: diacylglycerol acyltransferase (14:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))	12dgr140205n3_c + pe140204n6_c <-> 1agpe140_c + tag140205n3204n6_c
PLDAGAT_MYRS_EPA_ARA_PE_12_c	Phospholipid: diacylglycerol acyltransferase (14:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))	12dgr140205n3_c + pe180204n6_c <-> 1agpe180_c + tag140205n3204n6_c
PLDAGAT_MYRS_EPA_ARA_PE_16_c	Phospholipid: diacylglycerol acyltransferase (14:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))	12dgr140205n3_c + pe226n3204n6_c <-> 1agpe226_c + tag140205n3204n6_c
PLDAGAT_MYRS_EPA_MYRS_PC_5_c	Phospholipid: diacylglycerol acyltransferase (14:0/20:5(5Z,8Z,11Z,14Z,17Z)/14:0)	12dgr140205n3_c + pc1819Z140_c <-> 1agpc181_c + tag140205n3140_c
PLDAGAT_MYRS_EPA_MYRS_PC_8_c	Phospholipid: diacylglycerol acyltransferase (14:0/20:5(5Z,8Z,11Z,14Z,17Z)/14:0)	12dgr140205n3_c + pc182n6140_c <-> 1agpc182_c + tag140205n3140_c
PLDAGAT_MYRS_EPA_MYRS_PE_11_c	Phospholipid: diacylglycerol acyltransferase (14:0/20:5(5Z,8Z,11Z,14Z,17Z)/14:0)	12dgr140205n3_c + pe1619Z140_c <-> 1agpe161_c + tag140205n3140_c
PLDAGAT_MYRS_EPA_MYRS_PE_14_c	Phospholipid: diacylglycerol acyltransferase (14:0/20:5(5Z,8Z,11Z,14Z,17Z)/14:0)	12dgr140205n3_c + pe205n3140_c <-> 1agpe205_c + tag140205n3140_c
PLDAGAT_MYRS_EPA_MYRS_PE_15_c	Phospholipid: diacylglycerol acyltransferase (14:0/20:5(5Z,8Z,11Z,14Z,17Z)/14:0)	12dgr140205n3_c + pe226n3140_c <-> 1agpe226_c + tag140205n3140_c
PLDAGAT_OLE_PALM_HDE_PC_8_c	Phospholipid: diacylglycerol acyltransferase (18:1(9Z)/16:0/16:1(9Z))	12dgr1819Z160_c + pc182n61619Z_c <-> 1agpc182_c + tag1819Z1601619Z_c
PLDAGAT_OLE_PALM_HDE_PE_9_c	Phospholipid: diacylglycerol acyltransferase (18:1(9Z)/16:0/16:1(9Z))	12dgr1819Z160_c + pe1401619Z_c <-> 1agpe140_c + tag1819Z1601619Z_c
PLDAGAT_OLE_PALM_HDE_PE_11_c	Phospholipid: diacylglycerol acyltransferase (18:1(9Z)/16:0/16:1(9Z))	12dgr1819Z160_c + pe161_c <-> 1agpe161_c + tag1819Z1601619Z_c
PLDAGAT_OLE_PALM_HDE_PE_14_c	Phospholipid: diacylglycerol acyltransferase (18:1(9Z)/16:0/16:1(9Z))	12dgr1819Z160_c + pe205n31619Z_c <-> 1agpe205_c + tag1819Z1601619Z_c
PLDAGAT_OLE_PALM_HDE_PE_15_c	Phospholipid: diacylglycerol acyltransferase (18:1(9Z)/16:0/16:1(9Z))	12dgr1819Z160_c + pe226n31619Z_c <-> 1agpe226_c + tag1819Z1601619Z_c
PLDAGAT_HDE_ARA_PALM_PC_1_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/16:0)	12dgr1619Z204n6_c + pc140160_c <-> 1agpc140_c + tag1619Z204n6160_c
PLDAGAT_HDE_ARA_PALM_PC_2_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/16:0)	12dgr1619Z204n6_c + pc160_c <-> 1agpc160_c + tag1619Z204n6160_c
PLDAGAT_HDE_ARA_PALM_PC_4_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/16:0)	12dgr1619Z204n6_c + pc180160_c <-> 1agpc180_c + tag1619Z204n6160_c
PLDAGAT_HDE_ARA_PALM_PC_8_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/16:0)	12dgr1619Z204n6_c + pc182n6160_c <-> 1agpc182_c + tag1619Z204n6160_c
PLDAGAT_HDE_ARA_PALM_PE_12_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/16:0)	12dgr1619Z204n6_c + pe180160_c <-> 1agpe180_c + tag1619Z204n6160_c
PLDAGAT_HDE_ARA_PALM_PE_14_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/16:0)	12dgr1619Z204n6_c + pe205n3160_c <-> 1agpe205_c + tag1619Z204n6160_c
PLDAGAT_HDE_MYRS_PALM_PC_1_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/14:0/16:0)	12dgr1619Z140_c + pc140160_c <-> 1agpc140_c + tag1619Z140160_c
PLDAGAT_HDE_MYRS_PALM_PC_2_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/14:0/16:0)	12dgr1619Z140_c + pc160_c <-> 1agpc160_c + tag1619Z140160_c
PLDAGAT_HDE_MYRS_PALM_PC_5_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/14:0/16:0)	12dgr1619Z140_c + pc1819Z160_c <-> 1agpc181_c + tag1619Z140160_c
PLDAGAT_HDE_MYRS_PALM_PC_8_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/14:0/16:0)	12dgr1619Z140_c + pc182n6160_c <-> 1agpc182_c + tag1619Z140160_c
PLDAGAT_HDE_MYRS_PALM_PE_9_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/14:0/16:0)	12dgr1619Z140_c + pe140160_c <-> 1agpe140_c + tag1619Z140160_c
PLDAGAT_HDE_MYRS_PALM_PE_10_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/14:0/16:0)	12dgr1619Z140_c + pe160_c <-> 1agpe160_c + tag1619Z140160_c
PLDAGAT_HDE_MYRS_PALM_PE_13_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/14:0/16:0)	12dgr1619Z140_c + pe1819Z160_c <-> 1agpe181_c + tag1619Z140160_c
PLDAGAT_PALM_PALM_PALM_PC_1_c	Phospholipid: diacylglycerol acyltransferase (16:0/16:0/16:0)	12dgr160_c + pc140160_c <-> 1agpc140_c + tag160160160_c
PLDAGAT_PALM_PALM_PALM_PC_5_c	Phospholipid: diacylglycerol acyltransferase (16:0/16:0/16:0)	12dgr160_c + pc1819Z160_c <-> 1agpc181_c + tag160160160_c
PLDAGAT_PALM_PALM_PALM_PC_7_c	Phospholipid: diacylglycerol acyltransferase (16:0/16:0/16:0)	12dgr160_c + pc226n3160_c <-> 1agpc226_c + tag160160160_c
PLDAGAT_PALM_PALM_PALM_PE_9_c	Phospholipid: diacylglycerol acyltransferase (16:0/16:0/16:0)	12dgr160_c + pe140160_c <-> 1agpe140_c + tag160160160_c
PLDAGAT_PALM_PALM_PALM_PE_10_c	Phospholipid: diacylglycerol acyltransferase (16:0/16:0/16:0)	12dgr160_c + pe160_c <-> 1agpe160_c + tag160160160_c
PLDAGAT_PALM_PALM_PALM_PE_13_c	Phospholipid: diacylglycerol acyltransferase (16:0/16:0/16:0)	12dgr160_c + pe1819Z160_c <-> 1agpe181_c + tag160160160_c
PLDAGAT_PALM_PALM_PALM_PE_15_c	Phospholipid: diacylglycerol acyltransferase (16:0/16:0/16:0)	12dgr160_c + pe226n3160_c <-> 1agpe226_c + tag160160160_c
PLDAGAT_PALM_EPA_ARA_PC_1_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))	12dgr160205n3_c + pc140204n6_c <-> 1agpc140_c + tag160205n3204n6_c
PLDAGAT_PALM_EPA_ARA_PC_2_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))	12dgr160205n3_c + pc160204n6_c <-> 1agpc160_c + tag160205n3204n6_c
PLDAGAT_PALM_EPA_ARA_PC_3_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))	12dgr160205n3_c + pc1619Z204n6_c <-> 1agpc161_c + tag160205n3204n6_c
PLDAGAT_PALM_EPA_ARA_PC_4_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))	12dgr160205n3_c + pc180204n6_c <-> 1agpc180_c + tag160205n3204n6_c
PLDAGAT_PALM_EPA_ARA_PC_5_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))	12dgr160205n3_c + pc182n6204n6_c <-> 1agpc182_c + tag160205n3204n6_c
PLDAGAT_PALM_EPA_ARA_PC_6_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))	12dgr160205n3_c + pc1819Z204n6_c <-> 1agpc181_c + tag160205n3204n6_c
PLDAGAT_PALM_EPA_ARA_PC_8_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))	12dgr160205n3_c + pc226n3204n6_c <-> 1agpc226_c + tag160205n3204n6_c
PLDAGAT_PALM_EPA_ARA_PE_9_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))	12dgr160205n3_c + pe140204n6_c <-> 1agpe140_c + tag160205n3204n6_c
PLDAGAT_PALM_EPA_ARA_PE_10_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))	12dgr160205n3_c + pe160204n6_c <-> 1agpe160_c + tag160205n3204n6_c
PLDAGAT_PALM_EPA_ARA_PE_12_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))	12dgr160205n3_c + pe180204n6_c <-> 1agpe180_c + tag160205n3204n6_c
PLDAGAT_PALM_EPA_GLNA_PC_4_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z))	12dgr160205n3_c + pc180183n6_c <-> 1agpc180_c + tag160205n3183n6_c
PLDAGAT_PALM_EPA_GLNA_PE_9_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z))	12dgr160205n3_c + pe140183n6_c <-> 1agpe140_c + tag160205n3183n6_c
PLDAGAT_PALM_EPA_GLNA_PE_10_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z))	12dgr160205n3_c + pe160183n6_c <-> 1agpe160_c + tag160205n3183n6_c
PLDAGAT_PALM_EPA_GLNA_PE_11_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z))	12dgr160205n3_c + pe1619Z183n6_c <-> 1agpe161_c + tag160205n3183n6_c
PLDAGAT_PALM_EPA_GLNA_PE_14_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z))	12dgr160205n3_c + pe1819Z183n6_c <-> 1agpe181_c + tag160205n3183n6_c
PLDAGAT_HDE_HDE_GLNA_PC_1_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/16:1(9Z)/18:3(6Z,9Z,12Z))	12dgr161_c + pc140183n6_c <-> 1agpc140_c + tag1619Z1619Z183n6_c
PLDAGAT_HDE_HDE_GLNA_PC_2_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/16:1(9Z)/18:3(6Z,9Z,12Z))	12dgr161_c + pc160183n6_c <-> 1agpc160_c + tag1619Z1619Z183n6_c
PLDAGAT_HDE_HDE_GLNA_PC_3_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/16:1(9Z)/18:3(6Z,9Z,12Z))	12dgr161_c + pc1619Z183n6_c <-> 1agpc161_c + tag1619Z1619Z183n6_c
PLDAGAT_HDE_HDE_GLNA_PC_4_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/16:1(9Z)/18:3(6Z,9Z,12Z))	12dgr161_c + pc180183n6_c <-> 1agpc180_c + tag1619Z1619Z183n6_c
PLDAGAT_HDE_HDE_GLNA_PC_5_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/16:1(9Z)/18:3(6Z,9Z,12Z))	12dgr161_c + pc182n6183n6_c <-> 1agpc182_c + tag1619Z1619Z183n6_c
PLDAGAT_HDE_HDE_GLNA_PC_8_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/16:1(9Z)/18:3(6Z,9Z,12Z))	12dgr161_c + pc226n3183n6_c <-> 1agpc226_c + tag1619Z1619Z183n6_c
PLDAGAT_HDE_HDE_GLNA_PE_9_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/16:1(9Z)/18:3(6Z,9Z,12Z))	12dgr161_c + pe140183n6_c <-> 1agpe140_c + tag1619Z1619Z183n6_c
PLDAGAT_HDE_HDE_GLNA_PE_10_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/16:1(9Z)/18:3(6Z,9Z,12Z))	12dgr161_c + pe160183n6_c <-> 1agpe160_c + tag1619Z1619Z183n6_c
PLDAGAT_HDE_HDE_GLNA_PE_13_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/16:1(9Z)/18:3(6Z,9Z,12Z))	12dgr161_c + pe182n6183n6_c <-> 1agpe182_c + tag1619Z1619Z183n6_c
PLDAGAT_PALM_EPA_DHA_PC_1_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	12dgr160205n3_c + pc140226n3_c <-> 1agpc140_c + tag160205n3226n3_c
PLDAGAT_PALM_EPA_DHA_PC_5_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	12dgr160205n3_c + pc1819Z226n3_c <-> 1agpc181_c + tag160205n3226n3_c
PLDAGAT_PALM_EPA_DHA_PC_6_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	12dgr160205n3_c + pc205n3226n3_c <-> 1agpc205_c + tag160205n3226n3_c
PLDAGAT_PALM_EPA_DHA_PC_7_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	12dgr160205n3_c + pc226n3_c <-> 1agpc226_c + tag160205n3226n3_c
PLDAGAT_PALM_EPA_DHA_PC_8_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	12dgr160205n3_c + pc182n6226n3_c <-> 1agpc182_c + tag160205n3226n3_c
PLDAGAT_PALM_EPA_DHA_PE_9_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	12dgr160205n3_c + pe140226n3_c <-> 1agpe140_c + tag160205n3226n3_c
PLDAGAT_PALM_EPA_DHA_PE_11_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	12dgr160205n3_c + pe1619Z226n3_c <-> 1agpe161_c + tag160205n3226n3_c
PLDAGAT_PALM_EPA_DHA_PE_13_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	12dgr160205n3_c + pe1819Z226n3_c <-> 1agpe181_c + tag160205n3226n3_c
PLDAGAT_PALM_EPA_DHA_PE_15_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	12dgr160205n3_c + pe226n3_c <-> 1agpe226_c + tag160205n3226n3_c
PLDAGAT_PALM_EPA_DHA_PE_16_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	12dgr160205n3_c + pe182n6226n3_c <-> 1agpe182_c + tag160205n3226n3_c
PLDAGAT_PALM_EPA_LNA_PC_1_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))	12dgr160205n3_c + pc140182n6_c <-> 1agpc140_c + tag160205n3182n6_c
PLDAGAT_PALM_EPA_LNA_PC_5_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))	12dgr160205n3_c + pc182_9_12_c <-> 1agpc182_c + tag160205n3182n6_c
PLDAGAT_PALM_EPA_LNA_PC_6_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))	12dgr160205n3_c + pc1819Z182n6_c <-> 1agpc181_c + tag160205n3182n6_c
PLDAGAT_PALM_EPA_LNA_PC_8_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))	12dgr160205n3_c + pc226n3182n6_c <-> 1agpc226_c + tag160205n3182n6_c
PLDAGAT_PALM_EPA_LNA_PE_9_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))	12dgr160205n3_c + pe140182n6_c <-> 1agpe140_c + tag160205n3182n6_c
PLDAGAT_PALM_EPA_LNA_PE_11_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))	12dgr160205n3_c + pe1619Z182n6_c <-> 1agpe161_c + tag160205n3182n6_c
PLDAGAT_PALM_EPA_LNA_PE_13_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))	12dgr160205n3_c + pe182_9_12_c <-> 1agpe182_c + tag160205n3182n6_c
PLDAGAT_PALM_EPA_LNA_PE_14_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))	12dgr160205n3_c + pe1819Z182n6_c <-> 1agpe181_c + tag160205n3182n6_c
PLDAGAT_PALM_EPA_LNA_PE_16_c	Phospholipid: diacylglycerol acyltransferase (16:0/20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))	12dgr160205n3_c + pe226n3182n6_c <-> 1agpe226_c + tag160205n3182n6_c
PLDAGAT_HDE_HDE_LNA_PC_2_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/16:1(9Z)/18:2(9Z,12Z))	12dgr161_c + pc160182n6_c <-> 1agpc160_c + tag1619Z1619Z182n6_c
PLDAGAT_HDE_HDE_LNA_PC_3_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/16:1(9Z)/18:2(9Z,12Z))	12dgr161_c + pc1619Z182n6_c <-> 1agpc161_c + tag1619Z1619Z182n6_c
PLDAGAT_HDE_HDE_LNA_PC_4_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/16:1(9Z)/18:2(9Z,12Z))	12dgr161_c + pc180182n6_c <-> 1agpc180_c + tag1619Z1619Z182n6_c
PLDAGAT_HDE_HDE_LNA_PE_9_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/16:1(9Z)/18:2(9Z,12Z))	12dgr161_c + pe140182n6_c <-> 1agpe140_c + tag1619Z1619Z182n6_c
PLDAGAT_HDE_HDE_LNA_PE_10_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/16:1(9Z)/18:2(9Z,12Z))	12dgr161_c + pe160182n6_c <-> 1agpe160_c + tag1619Z1619Z182n6_c
PLDAGAT_HDE_HDE_LNA_PE_11_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/16:1(9Z)/18:2(9Z,12Z))	12dgr161_c + pe1619Z182n6_c <-> 1agpe161_c + tag1619Z1619Z182n6_c
PLDAGAT_HDE_HDE_LNA_PE_12_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/16:1(9Z)/18:2(9Z,12Z))	12dgr161_c + pe180182n6_c <-> 1agpe180_c + tag1619Z1619Z182n6_c
PLDAGAT_HDE_HDE_LNA_PE_13_c	Phospholipid: diacylglycerol acyltransferase (16:1(9Z)/16:1(9Z)/18:2(9Z,12Z))	12dgr161_c + pe182_9_12_c <-> 1agpe182_c + tag1619Z1619Z182n6_c
PLDAGAT_MYRS_EPA_PALM_PC_2_c	Phospholipid: diacylglycerol acyltransferase (14:0/20:5(5Z,8Z,11Z,14Z,17Z)/16:0)	12dgr140205n3_c + pc160_c <-> 1agpc160_c + tag140205n3160_c
PLDAGAT_MYRS_EPA_PALM_PC_4_c	Phospholipid: diacylglycerol acyltransferase (14:0/20:5(5Z,8Z,11Z,14Z,17Z)/16:0)	12dgr140205n3_c + pc180160_c <-> 1agpc180_c + tag140205n3160_c
PLDAGAT_MYRS_EPA_PALM_PC_6_c	Phospholipid: diacylglycerol acyltransferase (14:0/20:5(5Z,8Z,11Z,14Z,17Z)/16:0)	12dgr140205n3_c + pc205n3160_c <-> 1agpc205_c + tag140205n3160_c
PLDAGAT_MYRS_EPA_PALM_PC_8_c	Phospholipid: diacylglycerol acyltransferase (14:0/20:5(5Z,8Z,11Z,14Z,17Z)/16:0)	12dgr140205n3_c + pc182n6160_c <-> 1agpc182_c + tag140205n3160_c
PLDAGAT_MYRS_EPA_PALM_PE_9_c	Phospholipid: diacylglycerol acyltransferase (14:0/20:5(5Z,8Z,11Z,14Z,17Z)/16:0)	12dgr140205n3_c + pe140160_c <-> 1agpe140_c + tag140205n3160_c
